3,2,8,14,10,0,2,21,4,9,3,39,8,5,0,2,1,2,9,57,2,5,2,19,3,1,8,2,13,7,10,3,0,19,8,1,4,1,1,6,2,1,0,0,5,1,0,2,2,1,2,2,48,21,1,6,2,3,9,1,4,2,13,20,1,5,1,3,8,5,1,0,4,3,1,2,3,2,9,5,2,19,2,1,6,3,3,2,0,0,0,2,0,1,10,4,0,0,13,5,12,17,2,0,18,3,1,2,1,2,9,2,20,1,2,0,3,26,1,18,0,5,2,2,1,3,3,2,11,3,1,1,4,1,1,3,0,0,21,8,7,5,5,3,0,3,19,0,4,19,6,5,1,1,1,1,2,3,3,2,0,3,1,2,0,1,1,0,0,0,5,1,2,0,2,11,7,6,2,3,0,1,6,0,0,1,1,0,4,2,1,4,1,7,0,4,6,3,1,7,0,1,0,2,1,1,6,2,6,6,7,5,6,8,1,7,0,1,3,5,2,0,1,3,1,1,2,3,0,1,2,1,1,0,1,4,1,3,1,3,2,3,1,0,0,0,3,0,8,2,3,6,17,5,0,0,3,4,0,4,0,3,2,0,1,0,5,1,4,5,2,1,1,3,4,2,2,2,1,4,0,2,2,2,3,2,1,5,1,0,3,2,1,2,2,10,17,0,27,1,2,21,16,1,0,2,69,1,3,78,5,1,24,3,0,1,7,1,2,13,3,1,1,9,3,0,1,2,16,1,0,19,4,0,2,0,1,0,16,7,2,0,2,1,13,1,4,33,4,0,55,90,89,14,0,2,0,2,3,0,1,0,3,1,66,0,0,2,0,1,1,0,6,2,73,2,3,5,0,10,62,17,0,1,2,1,2,1,2,13,2,10,1,4,4,1,1,1,2,7,1,3,19,7,5,1,349,2,11,5,1,5,5,16,3,2,21,0,0,2,7,14,0,0,18,20,1,1,0,5,3,3,2,4,12,5,0,1,0,20,0,60,2,0,0,29,1,2,0,2,0,0.026833631,0,1,3,0,14,1,2,5,4,1,0,0,1,6,30,0,1
0,0,0,1,0,0,0,5,2,5,0,10,0,0,0,0,0,0,1,20,0,3,1,5,1,0,1,0,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,8,4,1,1,1,0,0,0,1,1,1,2,1,0,0,0,1,0,0,1,2,1,0,0,0,0,2,2,0,2,0,1,2,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,1,2,1,0,0,1,1,2,0,2,1,0,4,0,0,2,1,4,0,3,0,1,0,0,0,0,0,0,2,0,1,1,2,1,0,0,0,0,1,1,0,3,0,1,0,1,3,1,1,1,0,3,0,0,1,0,0,1,0,0,1,1,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,1,2,1,0,0,1,0,1,3,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,3,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,3,0,2,0,0,3,1,0,0,0,8,0,0,7,0,0,2,0,0,0,1,0,0,0,1,0,0,7,1,1,0,0,3,0,0,2,0,1,0,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,4,7,12,2,0,0,0,0,0,0,0,0,1,0,4,1,0,0,1,0,0,0,0,1,15,0,0,0,0,2,8,4,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,1,0,0,2,0,1,1,58,0,2,0,0,3,0,4,0,0,6,0,1,1,0,1,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,12,0,0,0,2,0,0,1,0,0,-0.032258065,0,0,2,0,1,1,0,1,0,0,0,0,0,0,2,0,0
0,0,1,8,1,1,0,5,1,5,0,4,0,2,1,0,0,0,2,33,1,0,0,13,0,0,2,0,12,0,0,0,0,4,1,0,5,1,0,4,0,1,0,1,0,1,1,0,1,0,3,0,5,4,0,0,0,0,2,1,0,2,7,5,0,2,1,0,1,0,2,0,4,1,1,0,1,0,5,0,0,6,0,1,2,1,1,1,0,0,0,2,1,0,9,6,0,0,5,2,3,7,3,0,5,1,0,4,0,3,0,0,6,0,0,1,0,5,0,3,0,2,0,0,1,3,2,2,7,0,1,0,2,0,0,1,0,1,7,2,2,5,2,1,0,0,10,1,0,5,2,0,0,1,0,0,0,2,0,2,1,1,0,0,0,5,0,0,0,0,1,1,0,1,0,5,4,1,0,1,1,0,2,0,0,0,0,1,2,0,1,3,1,1,0,0,1,0,3,1,0,0,0,1,1,0,4,1,3,2,1,0,0,2,1,1,1,0,0,2,0,0,0,2,1,0,0,5,0,0,4,0,1,1,0,0,0,0,0,2,2,0,1,1,0,0,3,1,0,0,1,0,0,2,2,1,0,4,1,1,0,0,1,0,0,0,2,0,2,0,0,0,2,1,1,1,1,0,3,2,1,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,7,0,4,0,0,2,3,0,0,0,26,0,1,28,1,0,5,0,1,1,3,0,0,9,0,0,0,10,0,1,0,0,7,0,1,9,0,0,2,0,1,2,10,1,0,0,0,0,8,0,1,8,3,0,22,24,19,6,0,0,0,0,0,0,0,0,2,1,29,4,1,0,0,0,0,0,3,1,20,1,0,0,0,1,37,10,0,0,1,0,2,1,0,7,0,0,0,0,0,0,0,3,1,0,0,0,7,1,2,0,104,0,15,2,1,4,0,11,4,1,12,1,1,0,0,3,0,2,7,9,0,0,0,0,0,0,0,0,3,5,1,0,0,6,0,22,0,0,0,9,1,1,1,0,1,0.064220183,0,0,1,0,3,0,0,0,0,0,0,2,0,2,6,0,0
3,1,2,25,3,3,0,25,10,22,0,23,3,0,3,2,2,1,3,110,0,2,2,28,3,1,4,0,30,3,2,1,1,21,8,1,6,0,1,4,2,2,3,1,0,0,5,3,2,0,11,2,-3,24,0,1,3,1,3,2,0,0,22,24,1,3,1,1,3,7,1,1,12,7,2,1,1,1,5,5,1,15,1,1,11,4,3,3,2,0,5,3,2,2,35,11,3,2,20,3,26,31,6,1,19,4,1,6,1,5,6,1,17,0,5,1,1,26,0,15,1,2,0,1,1,5,6,1,20,0,3,1,3,1,2,5,0,1,17,1,7,5,6,0,1,1,29,2,1,12,10,2,2,0,3,0,1,3,1,3,2,2,3,0,1,10,3,2,3,0,2,12,1,3,0,2,5,5,1,4,3,1,10,2,2,0,0,1,8,1,1,8,0,4,1,1,6,0,7,3,3,1,0,9,0,2,4,0,7,9,12,0,4,3,1,8,1,1,2,4,0,0,1,3,2,1,2,2,3,4,13,5,2,2,0,2,2,1,0,4,1,1,3,1,2,0,5,1,1,1,1,1,7,4,1,2,0,4,5,4,3,3,1,2,1,0,3,2,4,7,2,1,11,0,3,2,3,0,9,4,3,0,8,2,0,1,1,6,3,1,0,5,0,3,1,1,20,2,13,0,0,27,16,2,1,2,81,0,0,90,3,2,16,0,0,2,4,1,6,30,2,0,3,26,10,3,3,2,18,0,0,26,1,2,2,3,2,2,20,5,1,0,0,6,27,2,1,16,7,0,78,96,56,19,1,0,1,1,2,0,1,3,4,0,87,2,1,4,1,1,0,1,9,0,80,1,2,1,2,1,102,29,1,0,0,1,4,3,1,27,6,6,0,2,1,3,1,7,0,1,1,1,18,4,2,0,324,1,29,8,3,11,1,23,6,0,23,1,5,1,2,24,1,1,17,33,3,3,0,0,1,0,1,0,6,2,3,1,0,24,1,81,0,1,1,14,2,2,0,3,4,0.016393443,2,0,4,0,2,3,3,0,1,2,3,0,1,9,20,2,0
0,0,1,4,1,1,0,6,1,3,0,8,2,1,1,0,0,0,2,15,0,1,0,1,1,0,0,0,2,1,0,1,0,6,2,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,18,4,0,0,0,1,0,0,2,0,1,4,1,3,0,0,2,0,0,0,2,0,0,0,2,0,1,4,0,2,1,1,1,1,0,0,0,0,3,0,1,0,4,1,2,0,4,3,2,3,1,0,5,0,1,0,0,0,1,0,4,0,0,0,0,5,0,3,1,1,0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,3,1,1,1,0,0,0,0,4,0,1,1,2,1,0,1,0,0,0,2,0,0,0,3,0,0,0,2,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,2,0,0,0,1,0,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,2,1,1,0,0,2,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,3,2,0,1,0,0,0,0,2,0,0,0,0,2,1,1,1,0,0,2,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,3,1,8,0,0,5,4,0,0,0,13,0,0,18,1,0,2,0,0,1,1,0,0,5,0,0,0,6,1,0,0,1,7,1,0,3,0,0,2,0,0,0,2,1,1,0,1,0,1,0,0,5,4,0,10,18,25,6,1,1,0,1,0,0,1,1,2,0,12,0,0,0,0,0,0,0,1,1,10,1,1,0,0,2,21,4,1,1,0,1,0,1,0,5,1,2,1,0,1,0,0,1,0,0,0,0,2,0,0,0,70,0,4,1,0,0,1,8,0,0,3,0,2,0,0,1,0,0,2,5,0,0,0,2,0,0,0,1,2,1,0,1,0,2,1,15,0,0,0,5,0,0,0,1,0,0.133333333,2,1,0,0,2,0,0,4,0,0,1,0,0,0,5,0,0
0,2,2,5,1,0,0,9,4,6,0,8,4,0,0,0,0,1,2,20,0,2,0,3,0,1,2,0,5,0,3,3,0,9,5,1,0,1,1,0,2,2,0,0,0,0,1,0,0,0,2,0,23,5,1,0,1,2,1,1,2,1,5,5,0,2,0,1,1,2,0,0,0,3,0,0,0,0,4,4,0,10,1,1,4,0,0,0,0,0,3,0,0,0,3,4,1,0,2,1,9,4,4,0,4,1,1,5,1,6,1,0,7,0,0,1,1,5,0,3,0,2,0,0,0,1,2,0,4,1,1,0,0,0,0,0,0,0,5,2,2,2,1,0,0,0,5,2,1,4,1,2,0,0,3,0,2,1,0,1,1,6,0,0,1,2,0,0,0,2,0,1,0,0,0,0,2,1,2,0,0,0,3,0,1,0,0,0,1,0,0,4,0,0,0,2,4,1,2,0,0,0,0,2,1,2,0,0,4,0,2,1,1,6,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,4,0,0,0,0,2,0,0,0,3,1,1,0,0,0,0,0,2,1,0,1,1,1,0,1,0,2,0,0,0,0,2,0,2,3,0,1,4,0,5,0,1,0,2,0,0,0,0,0,1,2,1,0,0,0,1,0,0,4,0,0,2,0,7,0,0,9,7,0,0,0,22,1,1,26,0,0,3,1,1,1,0,0,0,4,1,0,0,8,0,0,0,0,3,0,0,3,1,0,1,0,0,0,2,0,1,0,1,1,7,0,0,11,0,0,16,22,25,3,1,1,0,0,0,0,2,0,0,0,18,1,0,0,0,0,0,0,2,0,17,0,0,0,0,1,20,14,0,0,1,0,0,0,0,6,0,2,0,0,0,0,1,2,0,0,0,0,3,1,1,1,99,0,10,1,0,2,1,15,0,1,6,0,2,1,0,6,0,0,11,3,0,1,0,0,2,0,1,0,4,2,0,1,1,3,0,35,0,0,0,3,0,1,0,1,1,0.1375,2,0,1,0,0,0,0,8,0,1,0,0,1,0,8,0,0
0,0,0,15,0,1,0,17,9,12,1,8,3,1,0,2,0,3,2,53,1,2,0,13,0,0,3,0,18,0,2,3,0,12,6,2,5,0,2,2,2,2,3,0,0,1,0,0,0,0,7,0,-36,7,2,0,1,0,3,2,0,1,13,13,1,0,0,1,4,2,1,0,3,5,1,0,0,0,4,7,2,12,0,0,9,2,0,0,0,0,5,0,3,0,16,4,1,0,14,1,17,18,6,0,5,2,1,2,1,2,6,0,10,0,2,0,0,9,0,10,0,1,0,0,2,7,3,1,12,0,2,1,2,0,1,2,1,0,12,3,1,4,5,0,1,0,12,0,1,5,3,2,0,0,0,0,0,2,0,1,2,3,2,0,0,4,2,0,0,1,1,6,1,0,0,4,3,4,0,1,1,0,10,1,0,1,1,0,6,1,0,6,1,1,1,1,10,1,1,0,0,3,1,3,1,1,3,0,2,3,5,1,1,12,2,2,0,0,0,3,0,2,0,2,0,0,1,1,0,0,8,2,0,0,1,0,0,0,2,3,0,1,0,0,3,0,4,2,0,1,1,0,3,4,1,2,0,6,0,0,1,1,0,2,2,0,3,1,2,6,2,0,2,0,1,2,0,1,2,1,0,0,2,2,0,0,2,2,0,1,2,0,1,0,0,1,10,0,8,0,0,17,6,1,1,1,51,1,1,45,2,0,5,0,0,1,3,0,1,14,5,0,2,15,3,2,0,0,10,2,0,14,0,0,1,2,0,1,12,1,0,0,0,1,10,1,1,15,4,1,38,55,33,11,0,1,0,1,1,0,0,0,2,0,42,1,0,2,0,1,1,1,1,1,36,1,1,0,1,1,46,18,2,0,2,0,3,1,0,13,3,2,0,0,0,2,1,6,0,0,0,1,9,1,0,0,170,0,20,2,0,6,1,21,5,1,8,0,2,2,0,8,2,0,14,15,1,1,1,0,1,1,1,0,3,4,1,4,0,6,1,49,1,0,0,10,0,2,0,0,3,-0.008219178,2,1,0,0,0,0,1,2,0,0,0,0,2,3,13,2,0
0,1,2,12,3,1,0,21,2,13,0,20,3,0,1,1,1,2,3,46,0,3,0,15,1,1,0,0,14,1,3,3,2,6,4,0,1,1,0,4,0,0,2,1,0,0,1,0,0,0,2,0,76,3,0,2,3,1,1,1,0,1,3,9,1,1,0,3,4,4,0,4,2,3,0,0,0,0,7,2,0,12,0,0,3,0,2,0,0,0,0,0,6,1,12,4,1,3,5,1,13,18,2,0,8,1,1,5,1,3,2,0,14,0,2,1,1,6,1,9,0,2,0,0,0,3,4,0,10,2,0,0,1,1,0,0,1,1,6,2,1,3,1,0,0,2,14,0,0,5,1,0,1,1,1,0,0,0,2,3,1,3,0,1,0,5,1,3,0,1,0,5,1,0,0,4,2,1,0,0,2,1,1,1,0,0,0,0,0,2,0,1,2,2,0,3,3,1,3,0,0,0,1,2,0,0,2,1,2,3,2,0,3,1,0,4,1,1,0,2,0,0,0,2,0,0,1,0,0,1,4,1,1,0,0,2,2,1,0,3,2,1,1,0,1,0,2,1,3,1,1,0,8,0,0,2,0,2,1,0,2,2,0,0,0,0,1,0,2,1,1,1,6,1,1,0,0,1,1,1,2,0,3,2,0,2,0,1,1,0,0,1,1,2,0,1,9,0,6,1,1,11,5,0,1,0,32,1,1,44,3,1,9,1,0,0,2,0,0,12,0,0,1,13,3,0,0,1,9,0,0,4,1,1,1,0,0,1,7,0,0,1,2,1,13,0,2,5,4,0,38,53,29,14,0,2,0,1,0,0,0,0,1,0,37,3,0,3,0,0,0,0,0,3,53,0,1,0,1,2,42,11,2,1,0,0,0,1,0,12,0,1,0,1,0,0,0,6,0,0,0,0,10,0,0,1,201,0,9,3,4,3,1,3,7,0,15,2,1,1,3,6,2,0,12,11,0,0,1,0,0,0,3,0,1,6,0,1,0,15,0,46,0,0,1,7,0,1,1,0,1,0.023668639,0,0,2,1,1,2,2,3,2,2,1,3,0,5,14,0,0
1,0,0,13,2,1,0,14,4,7,0,11,4,1,0,1,0,0,2,50,0,0,3,13,1,3,1,1,14,0,3,3,0,10,9,1,3,0,2,2,1,0,0,0,1,0,2,0,1,0,4,3,-21,11,2,2,0,1,5,1,1,1,9,14,1,1,0,0,3,4,0,0,5,3,1,0,0,1,4,6,0,10,2,2,6,3,0,0,0,0,0,2,0,3,12,1,0,0,13,2,5,20,5,0,7,2,2,1,1,3,3,0,7,1,0,0,0,17,2,8,0,5,1,0,0,1,2,1,11,0,1,0,3,0,2,0,0,0,13,2,2,3,2,1,0,0,11,0,2,8,2,3,2,0,0,0,0,5,1,0,1,2,0,2,0,7,1,1,0,1,0,1,1,0,0,2,2,6,0,0,3,1,3,4,1,1,1,0,4,3,0,3,0,1,0,1,9,0,1,0,2,2,0,0,0,0,4,0,4,4,5,0,2,5,1,2,1,0,0,4,2,0,0,4,1,0,0,1,0,1,4,1,0,0,0,5,0,0,3,1,4,0,1,0,4,2,3,0,1,1,1,1,1,8,1,0,1,4,1,1,0,0,0,1,1,0,3,0,1,6,1,3,1,0,5,1,1,3,0,2,1,1,5,1,1,1,0,4,2,0,1,1,1,2,0,1,11,0,9,1,0,18,14,0,0,0,49,0,1,50,0,2,10,2,0,2,0,0,2,13,1,0,2,20,3,1,1,0,8,0,1,8,1,0,1,0,0,1,14,2,0,1,0,2,11,1,0,19,2,0,44,48,44,15,0,2,2,1,1,0,1,1,0,1,37,1,1,1,1,0,0,0,2,0,38,0,0,0,1,0,47,17,2,0,2,0,1,2,0,10,1,4,1,1,0,2,1,2,0,0,0,0,12,1,0,2,189,1,15,3,1,0,1,20,1,1,15,1,0,2,1,12,0,2,15,15,0,2,1,0,0,1,0,1,4,3,1,2,0,14,1,41,3,1,1,13,0,0,1,1,0,-0.01971831,0,1,1,0,3,3,0,3,1,0,0,4,1,6,6,1,0
1,3,7,17,4,0,0,19,6,14,0,17,7,8,0,1,2,3,10,40,0,3,1,13,0,1,1,0,13,4,5,5,0,21,11,1,11,1,2,7,0,1,1,1,1,0,1,1,0,0,1,0,25,14,3,4,1,2,8,0,5,0,9,26,0,4,0,0,10,5,2,1,0,7,1,1,1,0,5,3,0,14,1,1,5,5,2,1,3,0,3,2,4,1,8,4,0,1,14,2,18,12,6,0,12,3,2,5,1,4,5,2,12,1,1,1,0,19,4,18,2,3,0,0,1,4,6,3,20,2,1,1,2,0,1,5,0,0,33,3,3,3,5,1,1,1,16,3,3,10,7,8,3,2,1,0,1,2,2,1,1,2,0,2,0,4,0,2,2,0,8,2,2,0,2,7,4,2,5,0,0,1,2,2,2,0,3,0,6,1,0,5,0,4,0,1,8,1,1,4,1,3,2,3,5,1,2,1,4,2,3,4,2,9,1,3,1,0,1,3,2,1,1,8,0,1,0,3,0,1,2,0,0,0,2,5,4,2,1,1,1,2,1,0,2,1,4,1,0,1,0,1,3,5,1,0,1,5,0,8,1,4,1,3,1,1,10,2,3,8,2,0,3,2,6,3,3,5,2,2,2,1,3,1,5,1,0,4,2,0,3,0,0,1,2,10,15,0,21,1,1,21,22,0,1,0,60,0,0,85,3,1,15,2,0,0,11,3,1,19,1,0,4,13,5,4,0,0,5,3,1,14,1,3,0,2,0,2,14,8,1,1,2,0,12,0,6,33,5,1,54,60,71,19,0,0,4,1,0,1,1,2,2,0,60,0,4,1,0,1,1,1,6,0,53,1,2,1,0,11,71,17,0,2,5,3,1,1,3,21,0,2,1,1,0,4,0,6,2,2,0,1,15,9,1,1,260,0,18,7,1,2,1,15,3,0,12,0,0,0,2,21,2,4,10,14,3,3,1,5,4,1,2,2,8,6,2,3,1,17,0,60,1,1,1,33,2,0,1,0,1,0.105839416,0,4,3,1,4,1,2,2,2,3,0,1,0,3,13,0,0
